rank,path,subject_id,date_id,gesture,repetition,correctness,posture,label,task,mahalanobis_sq,score01,speed,accel,jerk,smoothness
925,data/RawData/202_18_8_38_1_stand.txt,202,18,8,38,1,stand,stand,stand,0.3340217585297398,0.24386252045826515,0.002186533970672062,0.0,1.494238157435215,0.00025528262675058016
926,data/RawData/104_18_4_6_1_stand.txt,104,18,4,6,1,stand,stand,stand,0.3339174109015308,0.2430441898527005,0.002379272193329897,0.1888578301007235,0.8087851172779295,0.0
927,data/RawData/107_18_8_5_1_stand.txt,107,18,8,5,1,stand,stand,stand,0.3338735496528911,0.24222585924713586,0.0,0.10555307471225478,0.8953074771601983,6.864081572942581e-05
928,data/RawData/303_18_8_11_1_stand.txt,303,18,8,11,1,stand,stand,stand,0.3335908214929202,0.2414075286415712,0.0,0.0,1.5398988601107921,0.00028466444565050745
929,data/RawData/102_18_0_4_1_stand.txt,102,18,0,4,1,stand,stand,stand,0.3332671114091011,0.24058919803600654,0.0033356738348662997,0.26637624552564415,0.7303025481816416,0.0
930,data/RawData/202_18_8_40_1_stand.txt,202,18,8,40,1,stand,stand,stand,0.33247197073512263,0.2397708674304419,0.0,0.0,1.425481734843741,0.0
931,data/RawData/202_18_8_4_1_stand.txt,202,18,8,4,1,stand,stand,stand,0.33200263126069685,0.23895253682487724,0.004775384501915515,0.0,1.3963992539837482,0.00018563141651788912
932,data/RawData/213_18_7_3_1_stand.txt,213,18,7,3,1,stand,stand,stand,0.33155475029269255,0.2381342062193126,0.0,0.15003060699550308,0.8509535022555978,2.492706101785574e-05
933,data/RawData/213_18_4_4_1_stand.txt,213,18,4,4,1,stand,stand,stand,0.33151818488029594,0.23731587561374795,0.0016911199421443656,0.2952472938268499,0.7030472440451437,1.4342182845672477e-05
934,data/RawData/202_18_4_35_1_stand.txt,202,18,4,35,1,stand,stand,stand,0.33060155951041936,0.23649754500818332,0.0021427854826770905,0.2566183943956401,0.7410170608859797,0.0002217592326783888
935,data/RawData/101_18_8_3_1_stand.txt,101,18,8,3,1,stand,stand,stand,0.3304867936517896,0.23567921440261866,0.0012620675191418887,0.1552997424893379,0.8434433484171862,0.0
936,data/RawData/213_18_5_4_1_stand.txt,213,18,5,4,1,stand,stand,stand,0.3303997348521319,0.234860883797054,0.0017423333878571398,0.2008270837978001,0.7973080591678686,0.0001225236434477481
937,data/RawData/101_18_7_3_1_stand.txt,101,18,7,3,1,stand,stand,stand,0.330382339723422,0.23404255319148937,0.0,0.0,1.03677528230476,0.0
938,data/RawData/307_18_2_9_1_stand.txt,307,18,2,9,1,stand,stand,stand,0.330037217444015,0.2332242225859247,0.0,0.0,1.0822242075312116,0.00013599358014258314
939,data/RawData/301_18_4_8_1_stand.txt,301,18,4,8,1,stand,stand,stand,0.32936964226844706,0.23240589198036007,0.0005480913975198599,0.12279097083413602,0.876516711007212,0.00014422675809605168
940,data/RawData/215_18_3_5_1_stand.txt,215,18,3,5,1,stand,stand,stand,0.3293170814127344,0.23158756137479541,0.0005270990167672144,0.25631254231671463,0.7431431051430814,1.7253520400219017e-05
941,data/RawData/101_18_8_6_1_stand.txt,101,18,8,6,1,stand,stand,stand,0.3292695086697992,0.23076923076923078,0.0,0.02376144340208454,0.9774990256389783,0.0
942,data/RawData/211_18_7_1_1_stand.txt,211,18,7,1,1,stand,stand,stand,0.3292157486776676,0.22995090016366612,0.0,0.2851823042733634,0.7160368153205741,9.35645462751283e-06
943,data/RawData/303_18_8_8_1_stand.txt,303,18,8,8,1,stand,stand,stand,0.32888221798519585,0.22913256955810146,0.0,0.0,1.0569066766863373,0.0002767389578951706
944,data/RawData/307_18_4_13_1_stand.txt,307,18,4,13,1,stand,stand,stand,0.3287775593756506,0.22831423895253683,0.00010064090513262366,0.2797743157589812,0.7198601763254666,0.0002648670073780299
945,data/RawData/202_18_4_9_1_stand.txt,202,18,4,9,1,stand,stand,stand,0.3286776385486772,0.22749590834697217,0.0018484702570349693,0.0,1.0087155875187765,3.493719554703752e-05
946,data/RawData/105_18_0_5_1_stand.txt,105,18,0,5,1,stand,stand,stand,0.32854443145274864,0.22667757774140754,0.002984842732951898,0.24359344143343276,0.7533243375602595,9.737827031223252e-05
947,data/RawData/207_18_8_4_2_stand.txt,207,18,8,4,2,stand,stand,stand,0.32849047502480977,0.22585924713584288,0.0,0.0,1.181870489225941,1.850169585398545e-05
948,data/RawData/211_18_5_1_1_stand.txt,211,18,5,1,1,stand,stand,stand,0.32839751451875526,0.22504091653027825,0.0030337047353925554,0.20827628271305837,0.7886908569769379,0.0
949,data/RawData/303_18_1_8_1_stand.txt,303,18,1,8,1,stand,stand,stand,0.3280971032277795,0.22422258592471359,0.0031727426355734434,0.3320708056981672,0.664751976094472,4.475568739460569e-06
950,data/RawData/202_18_8_17_1_stand.txt,202,18,8,17,1,stand,stand,stand,0.32742849740701285,0.22340425531914893,0.003538242612754546,0.0,1.5150137697431043,0.00018120858754693773
951,data/RawData/302_18_2_8_1_stand.txt,302,18,2,8,1,stand,stand,stand,0.3272558702507595,0.2225859247135843,0.0,0.0,1.0546228028529312,0.0002751642766774663
952,data/RawData/205_18_1_5_1_stand.txt,205,18,1,5,1,stand,stand,stand,0.32681779272044664,0.22176759410801963,0.003181918944998738,0.12740098366775274,0.8694085902552863,8.507128902662109e-06
953,data/RawData/107_18_7_5_1_stand.txt,107,18,7,5,1,stand,stand,stand,0.3268090449443148,0.220949263502455,0.0,0.187801290676127,0.8128579609830534,4.515420329127146e-05
954,data/RawData/215_18_5_4_1_stand.txt,215,18,5,4,1,stand,stand,stand,0.326676212545017,0.22013093289689034,0.0006771964173010784,0.0,1.094735819228176,7.667817670066033e-06
955,data/RawData/307_18_5_11_1_stand.txt,307,18,5,11,1,stand,stand,stand,0.32630464029098316,0.2193126022913257,0.0013133764554259081,0.2413332556267382,0.7571513809979854,0.0002019869167861506
956,data/RawData/106_18_7_6_1_stand.txt,106,18,7,6,1,stand,stand,stand,0.32627508881467854,0.21849427168576105,0.0,0.0,1.0777831252309515,0.0001241448313725947
957,data/RawData/202_18_8_1_1_stand.txt,202,18,8,1,1,stand,stand,stand,0.3262270375338609,0.2176759410801964,0.0,0.2058412592423698,0.7955536613887901,0.0
958,data/RawData/102_18_2_7_1_stand.txt,102,18,2,7,1,stand,stand,stand,0.32568289652239263,0.21685761047463176,0.0009750712029560659,0.3426968841776027,0.6561415681082211,0.00018647650814957416
959,data/RawData/206_18_3_13_2_stand.txt,206,18,3,13,2,stand,stand,stand,0.3255181442649435,0.2160392798690671,0.0041587159521334,0.052504327325304044,0.9433564265921385,0.0
960,data/RawData/213_18_1_2_2_stand.txt,213,18,1,2,2,stand,stand,stand,0.3254070787662825,0.21522094926350246,0.0020732284444126307,0.07613305553031384,0.92173427443725,5.9441584950651667e-05
961,data/RawData/206_18_0_7_1_stand.txt,206,18,0,7,1,stand,stand,stand,0.3241035905215631,0.2144026186579378,0.004137934186843364,0.2842184302950087,0.711621038877866,2.2596637196418905e-05
962,data/RawData/301_18_5_9_1_stand.txt,301,18,5,9,1,stand,stand,stand,0.32346762107781674,0.21358428805237317,0.0009036706872468878,0.17614164056468629,0.8226182651065731,0.00033642363840228885
963,data/RawData/215_18_4_8_1_stand.txt,215,18,4,8,1,stand,stand,stand,0.3227988632694905,0.2127659574468085,0.0006077213796886457,0.0491563022998367,0.9502623353342486,0.0
964,data/RawData/207_18_0_11_2_stand.txt,207,18,0,11,2,stand,stand,stand,0.3219938184046059,0.21194762684124385,0.0016819185843471986,0.0,1.0609151219195883,0.0007770717397808116
965,data/RawData/213_18_7_5_1_stand.txt,213,18,7,5,1,stand,stand,stand,0.32176646414879206,0.21112929623567922,0.0,0.0,1.335811494245809,0.0
966,data/RawData/105_18_1_2_1_stand.txt,105,18,1,2,1,stand,stand,stand,0.32063554387230025,0.21031096563011456,0.0018426751343390906,0.0006337710026493598,0.9975384086575889,0.0
967,data/RawData/306_18_8_10_1_stand.txt,306,18,8,10,1,stand,stand,stand,0.3206179639936495,0.20949263502454993,0.016668271734265938,0.05530522131120547,0.927341798364611,0.0006847085867988923
968,data/RawData/101_18_3_6_1_stand.txt,101,18,3,6,1,stand,stand,stand,0.32053851473093503,0.20867430441898527,0.0014957697406391673,0.0,1.0111343637417047,0.0
969,data/RawData/206_18_4_9_1_stand.txt,206,18,4,9,1,stand,stand,stand,0.3204516967476902,0.2078559738134206,0.0029070164151538997,0.028832135340689378,0.9682299844979902,3.086374304588589e-05
970,data/RawData/202_18_4_32_2_stand.txt,202,18,4,32,2,stand,stand,stand,0.3204456023118665,0.20703764320785598,0.000922640865916372,0.0,1.230612795635872,3.396716058422151e-05
971,data/RawData/102_18_0_7_1_stand.txt,102,18,0,7,1,stand,stand,stand,0.32028526716800376,0.20621931260229132,0.004436372871391704,0.22225536588596106,0.7733101692690643,0.0
972,data/RawData/307_18_1_9_1_stand.txt,307,18,1,9,1,stand,stand,stand,0.32001296472036317,0.20540098199672668,0.004031148794661149,0.09111556009442656,0.9048702795176212,0.0
973,data/RawData/101_18_2_2_1_stand.txt,101,18,2,2,1,stand,stand,stand,0.3199340322478026,0.20458265139116202,0.0006791353293613367,0.0,1.0052292557687876,0.0
974,data/RawData/202_18_4_33_1_stand.txt,202,18,4,33,1,stand,stand,stand,0.31940213270074225,0.2037643207855974,0.0027240202244280956,0.18495938128172865,0.8122875558133785,2.9042677334037305e-05
975,data/RawData/106_18_5_4_1_stand.txt,106,18,5,4,1,stand,stand,stand,0.3193879088081178,0.20294599018003273,0.0007197604333443693,0.0,1.0799965170853376,0.0001415247930760003
976,data/RawData/202_18_8_41_1_stand.txt,202,18,8,41,1,stand,stand,stand,0.31907240191434105,0.20212765957446807,0.0010535187594775902,0.0,1.1713473240883472,0.0001415840173310029
977,data/RawData/102_18_4_5_1_stand.txt,102,18,4,5,1,stand,stand,stand,0.3186913689575313,0.20130932896890344,0.0015690368278492037,0.09375920904596396,0.9044915800268578,0.00018017409619130485
978,data/RawData/206_18_8_4_1_stand.txt,206,18,8,4,1,stand,stand,stand,0.31856920401553734,0.20049099836333878,0.0,0.14619307588169378,0.8543542469458689,0.0
979,data/RawData/307_18_0_6_1_stand.txt,307,18,0,6,1,stand,stand,stand,0.31833482547282405,0.19967266775777415,0.0026307514051924687,0.27667030597640296,0.7206454425577277,5.350005753565282e-05
980,data/RawData/105_18_1_4_1_stand.txt,105,18,1,4,1,stand,stand,stand,0.31818354264536186,0.1988543371522095,0.0016744037160185492,0.2291820968446757,0.7690714060102691,7.209342589392477e-05
981,data/RawData/102_18_5_1_1_stand.txt,102,18,5,1,1,stand,stand,stand,0.3179385798046414,0.19803600654664485,0.0005528742537110058,0.0,1.1792852014614719,0.00034211615272981035
982,data/RawData/101_18_2_4_1_stand.txt,101,18,2,4,1,stand,stand,stand,0.31727413264023285,0.1972176759410802,0.001698429956196004,0.12140098665369668,0.8769176931692148,0.0
983,data/RawData/202_18_8_37_1_stand.txt,202,18,8,37,1,stand,stand,stand,0.3166038083368047,0.19639934533551553,0.0,0.0,1.2930450227237873,9.364648424078197e-05
984,data/RawData/103_18_5_5_1_stand.txt,103,18,5,5,1,stand,stand,stand,0.3164638663065161,0.1955810147299509,0.0,0.0,1.2513827883897102,7.546897470175398e-05
985,data/RawData/213_18_0_6_1_stand.txt,213,18,0,6,1,stand,stand,stand,0.3155527655746642,0.19476268412438624,0.0025546373869698696,0.08667139734780702,0.9108003776458246,0.0
986,data/RawData/101_18_3_4_1_stand.txt,101,18,3,4,1,stand,stand,stand,0.31524255965822395,0.1939443535188216,0.0017370865489740777,0.05140617148628383,0.9468594246944626,0.0
987,data/RawData/306_18_8_8_1_stand.txt,306,18,8,8,1,stand,stand,stand,0.31487779947888755,0.19312602291325695,0.0004664914846113732,0.0,1.5801969656395551,0.00044340106032132775
988,data/RawData/202_18_8_44_1_stand.txt,202,18,8,44,1,stand,stand,stand,0.314517345848682,0.19230769230769232,0.0,0.0,1.359683475995746,2.865424093969278e-05
989,data/RawData/103_18_3_6_1_stand.txt,103,18,3,6,1,stand,stand,stand,0.31424369363109866,0.19148936170212766,0.0013881304844747884,0.05767264119243589,0.9408783989357498,6.082938415728359e-05
990,data/RawData/213_18_3_7_2_stand.txt,213,18,3,7,2,stand,stand,stand,0.3141481918993021,0.190671031096563,0.002983333002970774,0.20503244197833553,0.7919378211319122,4.6403883598121946e-05
991,data/RawData/101_18_3_1_1_stand.txt,101,18,3,1,1,stand,stand,stand,0.31388396871749297,0.18985270049099837,0.001464839606303393,0.2141216928681567,0.7844255630840895,0.0
992,data/RawData/106_18_1_5_1_stand.txt,106,18,1,5,1,stand,stand,stand,0.31297520615469243,0.1890343698854337,0.003205715208701429,0.24606778908759797,0.7507370650023889,0.0
993,data/RawData/105_18_1_3_1_stand.txt,105,18,1,3,1,stand,stand,stand,0.31216672124044204,0.18821603927986907,0.003185304942695809,0.15728833428415703,0.8395225920604796,3.7687094641522114e-06
994,data/RawData/202_18_8_7_1_stand.txt,202,18,8,7,1,stand,stand,stand,0.3116991985023067,0.18739770867430441,0.002339509910220981,0.0,1.4276685601216168,0.0001158479484977422
995,data/RawData/104_18_2_5_1_stand.txt,104,18,2,5,1,stand,stand,stand,0.3114877448576885,0.18657937806873978,0.0006071524342721708,0.26850260311509877,0.7309014758259371,0.0
996,data/RawData/105_18_0_12_2_stand.txt,105,18,0,12,2,stand,stand,stand,0.3114132090442802,0.18576104746317512,0.002968785455964478,0.19963187203435956,0.7974134341818,0.0
997,data/RawData/307_18_2_12_1_stand.txt,307,18,2,12,1,stand,stand,stand,0.3108143379094155,0.18494271685761046,0.0,0.04800177177656705,0.9524011449415964,0.0004813291890608819
998,data/RawData/215_18_0_5_1_stand.txt,215,18,0,5,1,stand,stand,stand,0.31018123919015655,0.18412438625204583,0.003654715332990577,0.2642942667341795,0.732068877873711,0.0
999,data/RawData/305_18_3_1_1_stand.txt,305,18,3,1,1,stand,stand,stand,0.30978039522473644,0.18330605564648117,0.00022359828803798844,0.0,1.1556910548074701,0.0007269709306525951
1000,data/RawData/215_18_2_8_1_stand.txt,215,18,2,8,1,stand,stand,stand,0.30973470227976263,0.18248772504091654,0.002680538208891406,0.18361429230991344,0.8137321995522915,0.0
1001,data/RawData/106_18_8_3_1_stand.txt,106,18,8,3,1,stand,stand,stand,0.3096393285239263,0.18166939443535188,0.0,0.019677879424325646,0.9819818137510717,0.0
1002,data/RawData/302_18_3_11_1_stand.txt,302,18,3,11,1,stand,stand,stand,0.3095227142692551,0.18085106382978725,0.0,0.0,1.3570881165660351,0.00015559950562939052
1003,data/RawData/106_18_1_2_1_stand.txt,106,18,1,2,1,stand,stand,stand,0.30865188409179933,0.18003273322422259,0.0021153935406223214,0.0,0.9979513023715983,0.0007179203279585844
1004,data/RawData/213_18_8_6_2_stand.txt,213,18,8,6,2,stand,stand,stand,0.30841230011043963,0.17921440261865793,0.0,0.0,1.2747327809063043,0.0
1005,data/RawData/202_18_4_29_2_stand.txt,202,18,4,29,2,stand,stand,stand,0.3084105396408867,0.1783960720130933,0.0006013420767899768,0.0,1.084523438247025,1.4365004890011431e-05
1006,data/RawData/306_18_7_9_1_stand.txt,306,18,7,9,1,stand,stand,stand,0.30808656395673395,0.17757774140752863,0.004210082581691187,0.011751068508188477,0.9834022964878526,0.0006365524190219209
1007,data/RawData/213_18_0_3_1_stand.txt,213,18,0,3,1,stand,stand,stand,0.30773772451023124,0.176759410801964,0.0019369186218767332,0.2963842019169731,0.7016969156791993,0.0
1008,data/RawData/103_18_2_6_1_stand.txt,103,18,2,6,1,stand,stand,stand,0.30645807053511814,0.17594108019639934,0.0014046655353761683,0.0833135422229568,0.9152798506192394,1.9416191645161114e-06
1009,data/RawData/216_18_1_2_1_stand.txt,216,18,1,2,1,stand,stand,stand,0.306201085267131,0.1751227495908347,0.002894331159588457,0.28776499237449,0.7093574839899988,0.0
1010,data/RawData/202_18_7_5_1_stand.txt,202,18,7,5,1,stand,stand,stand,0.30612515042725646,0.17430441898527005,0.0,0.0,1.3162021761746305,2.9902108271869405e-05
1011,data/RawData/302_18_2_9_1_stand.txt,302,18,2,9,1,stand,stand,stand,0.3054574483634529,0.1734860883797054,0.0,0.16675500114380673,0.8338950524560386,0.00024921705671993965
1012,data/RawData/306_18_4_9_1_stand.txt,306,18,4,9,1,stand,stand,stand,0.30518980985759026,0.17266775777414076,7.491875484441731e-05,0.0,1.389323531218867,0.0006245693360559435
1013,data/RawData/307_18_2_11_1_stand.txt,307,18,2,11,1,stand,stand,stand,0.3045739928601714,0.1718494271685761,0.0,0.2824055296438859,0.7174899533068589,0.00045031132030488733
1014,data/RawData/202_18_4_34_1_stand.txt,202,18,4,34,1,stand,stand,stand,0.3043960521656641,0.17103109656301146,0.001202499297287831,0.25614840249881443,0.7426285281770761,2.0570023536394965e-05
1015,data/RawData/101_18_3_5_1_stand.txt,101,18,3,5,1,stand,stand,stand,0.3038040519154721,0.1702127659574468,0.0016045669556269723,0.1586888742774158,0.8397286469054677,0.0
1016,data/RawData/202_18_7_17_1_stand.txt,202,18,7,17,1,stand,stand,stand,0.30315901737161294,0.16939443535188217,0.0025435757524191103,0.2559805389122361,0.7413537390491356,0.0001221462829106835
1017,data/RawData/302_18_8_9_1_stand.txt,302,18,8,9,1,stand,stand,stand,0.3027524395819304,0.1685761047463175,0.0019338149096513493,0.0,1.0469908514971389,0.0
1018,data/RawData/207_18_7_6_2_stand.txt,207,18,7,6,2,stand,stand,stand,0.3027472930984221,0.16775777414075285,0.0013568819686607127,0.1307299576969927,0.8673798460742111,0.0005333142568323055
1019,data/RawData/213_18_0_5_1_stand.txt,213,18,0,5,1,stand,stand,stand,0.30182171973673266,0.16693944353518822,0.004277640868062215,0.0,1.1197795056025401,0.0
1020,data/RawData/206_18_7_19_1_stand.txt,206,18,7,19,1,stand,stand,stand,0.30155219597617844,0.16612111292962356,0.0,0.05852568746398085,0.9422065976041442,0.0001316726899335389
1021,data/RawData/102_18_4_4_1_stand.txt,102,18,4,4,1,stand,stand,stand,0.30097096790686756,0.16530278232405893,0.0,0.2005340812267173,0.7993695814701511,0.00022373301936393246
1022,data/RawData/211_18_1_3_1_stand.txt,211,18,1,3,1,stand,stand,stand,0.30064926473041986,0.16448445171849427,0.002154447128603665,0.11809941370322817,0.8797388558239208,7.283340921591173e-06
1023,data/RawData/306_18_7_7_1_stand.txt,306,18,7,7,1,stand,stand,stand,0.30034931888581246,0.16366612111292964,0.0006522445329446684,0.22560303849833477,0.7734469215543757,0.0002977954110152333
1024,data/RawData/213_18_3_4_2_stand.txt,213,18,3,4,2,stand,stand,stand,0.2998741640402931,0.16284779050736498,0.001983657190925116,0.0,1.0117834462115158,0.0
1025,data/RawData/305_18_3_2_1_stand.txt,305,18,3,2,1,stand,stand,stand,0.29890793605495053,0.16202945990180032,0.0,0.22943502263383275,0.7712271501775882,0.000340445955881642
1026,data/RawData/107_18_0_2_1_stand.txt,107,18,0,2,1,stand,stand,stand,0.29885356191364076,0.16121112929623568,0.003052382346886286,0.0,1.0975337726904648,5.813916444664043e-05
1027,data/RawData/307_18_8_11_1_stand.txt,307,18,8,11,1,stand,stand,stand,0.29855095165252304,0.16039279869067102,0.0,0.0,1.0204341797191145,2.756216871771593e-05
1028,data/RawData/105_18_1_5_1_stand.txt,105,18,1,5,1,stand,stand,stand,0.2982147044885408,0.1595744680851064,0.0019080416855905779,0.1263745440927772,0.8717339759839479,0.0
1029,data/RawData/105_18_7_4_1_stand.txt,105,18,7,4,1,stand,stand,stand,0.29819467121293924,0.15875613747954173,0.0,0.0,1.172442495121133,0.0002472715973396844
1030,data/RawData/102_18_3_1_1_stand.txt,102,18,3,1,1,stand,stand,stand,0.29741071340041586,0.1579378068739771,0.0,0.0,1.2710803024852702,0.0006463821476934123
1031,data/RawData/202_18_8_45_1_stand.txt,202,18,8,45,1,stand,stand,stand,0.29607182468602233,0.15711947626841244,0.0,0.0,1.4185615497983135,0.00017167205064357003
1032,data/RawData/104_18_3_6_1_stand.txt,104,18,3,6,1,stand,stand,stand,0.29585781997314015,0.15630114566284778,0.0009016197593878758,0.026679246515492354,0.972343586370552,7.554735118779126e-05
1033,data/RawData/102_18_5_2_1_stand.txt,102,18,5,2,1,stand,stand,stand,0.2936704515538951,0.15548281505728315,0.0005745656906568368,0.2726402761414828,0.7266360742137101,0.00014908395074513176
1034,data/RawData/105_18_7_6_1_stand.txt,105,18,7,6,1,stand,stand,stand,0.2935740981481022,0.1546644844517185,0.00021503939483414036,0.0,1.1706997891287587,0.000423747609065182
1035,data/RawData/301_18_4_9_1_stand.txt,301,18,4,9,1,stand,stand,stand,0.29321159781120043,0.15384615384615385,0.0,0.23484036743960915,0.7660510794278863,0.0001951740061756567
1036,data/RawData/102_18_4_6_1_stand.txt,102,18,4,6,1,stand,stand,stand,0.29315711563456637,0.1530278232405892,0.0003800262482129848,0.3083445298911449,0.6911651868506224,0.00011025700660840756
1037,data/RawData/103_18_2_2_1_stand.txt,103,18,2,2,1,stand,stand,stand,0.2912408343782733,0.15220949263502456,0.001369456401685355,0.0849499995202739,0.9136483941737588,3.214990084842709e-05
1038,data/RawData/106_18_1_3_1_stand.txt,106,18,1,3,1,stand,stand,stand,0.29101304125624905,0.1513911620294599,0.0035302067798172183,0.2169489645886928,0.7793930093032395,0.00012781932481415178
1039,data/RawData/106_18_8_2_1_stand.txt,106,18,8,2,1,stand,stand,stand,0.2910129757646403,0.15057283142389524,0.0,0.0,1.0944255375044358,2.6329562440573822e-05
1040,data/RawData/103_18_3_2_1_stand.txt,103,18,3,2,1,stand,stand,stand,0.29077520144390007,0.1497545008183306,0.0008080034347022036,0.19603311960401626,0.8030061251580304,0.0001527517998121482
1041,data/RawData/306_18_3_12_1_stand.txt,306,18,3,12,1,stand,stand,stand,0.2906361833494126,0.14893617021276595,0.0006262769979376604,0.2920850408708067,0.7069343977954391,0.0003542843323758384
1042,data/RawData/301_18_7_8_1_stand.txt,301,18,7,8,1,stand,stand,stand,0.2905200449364741,0.14811783960720132,0.0,0.0,1.4689467012166824,0.00026196155000941384
1043,data/RawData/307_18_0_11_1_stand.txt,307,18,0,11,1,stand,stand,stand,0.2900700863968705,0.14729950900163666,0.0023107469614288656,0.010706311454901066,0.9868364544893278,0.00014648709089505832
1044,data/RawData/202_18_8_25_1_stand.txt,202,18,8,25,1,stand,stand,stand,0.28984191906257056,0.14648117839607203,0.003055218848778011,0.0,1.046043710782101,8.437545053553429e-05
1045,data/RawData/102_18_5_5_1_stand.txt,102,18,5,5,1,stand,stand,stand,0.28934186045947413,0.14566284779050737,0.0,0.01496592430501309,0.9855709949811501,0.00033042043805961424
1046,data/RawData/106_18_4_3_1_stand.txt,106,18,4,3,1,stand,stand,stand,0.2893187087349233,0.1448445171849427,0.0003540345610770478,0.10353699426555063,0.8960401609233243,6.881024659181365e-05
1047,data/RawData/202_18_8_33_1_stand.txt,202,18,8,33,1,stand,stand,stand,0.2891287562341082,0.14402618657937807,0.004543573612314807,0.0,1.2472354545629483,0.00042804154438899454
1048,data/RawData/102_18_3_6_1_stand.txt,102,18,3,6,1,stand,stand,stand,0.28750130310700284,0.1432078559738134,0.0,0.1566497135482092,0.8439165104195364,0.0002483361128894775
1049,data/RawData/106_18_8_1_1_stand.txt,106,18,8,1,1,stand,stand,stand,0.2871948241471733,0.14238952536824878,0.0,0.0,1.153337801013097,9.089967400577543e-05
1050,data/RawData/306_18_3_11_1_stand.txt,306,18,3,11,1,stand,stand,stand,0.2869709223529169,0.14157119476268412,0.0006629250500130339,0.0,1.1490197839387888,0.00020091204136443288
1051,data/RawData/104_18_2_7_1_stand.txt,104,18,2,7,1,stand,stand,stand,0.28579760459296605,0.1407528641571195,0.0008262600419830656,0.0,1.012407702301358,2.0295889796927062e-05
1052,data/RawData/103_18_3_4_1_stand.txt,103,18,3,4,1,stand,stand,stand,0.2849732504913073,0.13993453355155483,0.0021768316939960956,0.31317678991449416,0.6845629607511288,8.34176368720001e-05
1053,data/RawData/215_18_0_6_1_stand.txt,215,18,0,6,1,stand,stand,stand,0.28452116593222787,0.13911620294599017,0.0023188406975465314,0.35310639722890563,0.6444067141405161,0.00016804792951699002
1054,data/RawData/215_18_4_7_1_stand.txt,215,18,4,7,1,stand,stand,stand,0.28435566028164216,0.13829787234042554,0.0,0.0,1.055733323508682,0.00031705256675743516
1055,data/RawData/305_18_5_10_1_stand.txt,305,18,5,10,1,stand,stand,stand,0.28402978202693696,0.13747954173486088,0.004414270240772123,1.1913249689770753,0.0,0.0007503415194581203
1056,data/RawData/107_18_3_5_1_stand.txt,107,18,3,5,1,stand,stand,stand,0.28307030631230945,0.13666121112929625,0.0,0.0894562243117729,0.911401156064373,0.0002489297494956534
1057,data/RawData/215_18_4_9_1_stand.txt,215,18,4,9,1,stand,stand,stand,0.2822757236380653,0.13584288052373159,0.0004264353523276966,0.0,1.129996811556563,0.00014516604626931836
1058,data/RawData/104_18_3_4_1_stand.txt,104,18,3,4,1,stand,stand,stand,0.28218380897442813,0.13502454991816695,0.0020714994468642904,0.29259354729957765,0.7050539057819349,0.0002810474680792195
1059,data/RawData/107_18_4_5_1_stand.txt,107,18,4,5,1,stand,stand,stand,0.28081662212171193,0.1342062193126023,0.0,0.0,1.581660022426872,0.0005068625781242938
1060,data/RawData/306_18_4_11_1_stand.txt,306,18,4,11,1,stand,stand,stand,0.28068898547571547,0.13338788870703763,0.0016389866992901792,0.029621226186993792,0.9680362665493943,0.0007035205607591933
1061,data/RawData/202_18_4_38_1_stand.txt,202,18,4,38,1,stand,stand,stand,0.28064797390298596,0.132569558101473,0.0021799273511482493,0.21471614067951714,0.783109851265309,0.0
1062,data/RawData/102_18_2_2_1_stand.txt,102,18,2,2,1,stand,stand,stand,0.28033417915734404,0.13175122749590834,0.0,0.06662487125933596,0.9330092972724896,0.0006589855326250629
1063,data/RawData/301_18_0_9_1_stand.txt,301,18,0,9,1,stand,stand,stand,0.27948413908015673,0.1309328968903437,0.002121454192909884,0.0,1.5188097931703926,0.00012442662033999093
1064,data/RawData/213_18_8_3_2_stand.txt,213,18,8,3,2,stand,stand,stand,0.2785196474505801,0.13011456628477905,0.0,0.0,1.2104438470114762,5.521318200223709e-05
1065,data/RawData/202_18_8_14_1_stand.txt,202,18,8,14,1,stand,stand,stand,0.27850962650777655,0.12929623567921442,0.011242774118856403,0.0,1.2256315019654471,0.0003508256286631062
1066,data/RawData/301_18_2_12_1_stand.txt,301,18,2,12,1,stand,stand,stand,0.2783830599817925,0.12847790507364976,0.000990071306007072,0.2710559354000021,0.7276430674102418,0.00031092588015693007
1067,data/RawData/103_18_2_1_1_stand.txt,103,18,2,1,1,stand,stand,stand,0.2781094359611148,0.1276595744680851,0.0,0.08451073531248461,0.9150945278715528,0.00046910885514763606
1068,data/RawData/207_18_0_14_2_stand.txt,207,18,0,14,2,stand,stand,stand,0.2776552697915821,0.12684124386252046,0.002837307384275044,0.11322984387666504,0.8832482754766678,0.0006845732587906175
1069,data/RawData/104_18_1_6_1_stand.txt,104,18,1,6,1,stand,stand,stand,0.27634880978609355,0.1260229132569558,0.003915505904227064,0.12397693901008582,0.8721072939367629,2.6114530576766373e-07
1070,data/RawData/301_18_7_7_1_stand.txt,301,18,7,7,1,stand,stand,stand,0.275993020262374,0.12520458265139117,0.000106418133223154,0.0,1.21002486948514,0.00033159041190006103
1071,data/RawData/104_18_2_6_1_stand.txt,104,18,2,6,1,stand,stand,stand,0.27588297079620977,0.12438625204582651,0.0006265809483065627,0.24530507318340727,0.753994788009114,7.355785554753143e-05
1072,data/RawData/301_18_4_10_1_stand.txt,301,18,4,10,1,stand,stand,stand,0.27584126230418393,0.12356792144026187,0.0,0.1713769383390676,0.8286788010186726,0.0005918110076028575
