rank,path,subject_id,date_id,gesture,repetition,correctness,posture,label,task,mahalanobis_sq,score01,speed,accel,jerk,smoothness
257,data/RawData/210_18_4_5_1_wheelchair.txt,210,18,4,5,1,wheelchair,wheelchair,wheelchair,0.5563682453994271,0.29085872576177285,0.0001883233146601883,0.0,1.030770143408914,2.8199179885294678e-05
258,data/RawData/212_18_5_3_1_wheelchair.txt,212,18,5,3,1,wheelchair,wheelchair,wheelchair,0.5530381329396379,0.2880886426592798,0.00022372524666585276,0.05194418440603937,0.9478342971099039,0.0
259,data/RawData/201_18_2_43_2_wheelchair.txt,201,18,2,43,2,wheelchair,wheelchair,wheelchair,0.5514905636432574,0.2853185595567867,0.003304543971683561,0.0,1.1407202624809256,1.5354694796254573e-06
260,data/RawData/201_18_4_1_2_wheelchair.txt,201,18,4,1,2,wheelchair,wheelchair,wheelchair,0.5445500136725597,0.28254847645429365,0.0005148959489520448,0.018588507954871776,0.980899648193894,0.0
261,data/RawData/201_18_1_1_2_wheelchair.txt,201,18,1,1,2,wheelchair,wheelchair,wheelchair,0.541964220317922,0.27977839335180055,0.0,0.11488030637873006,0.885226191191503,8.296110961325817e-07
262,data/RawData/203_18_2_12_2_wheelchair.txt,203,18,2,12,2,wheelchair,wheelchair,wheelchair,0.5415410067211485,0.2770083102493075,0.00017953937131878314,0.0018711957940434694,0.9979383817649902,1.0883067801207752e-05
263,data/RawData/212_18_5_4_1_wheelchair.txt,212,18,5,4,1,wheelchair,wheelchair,wheelchair,0.5392624008902424,0.2742382271468144,0.0005297662453753987,0.01734428840257721,0.9821298189217196,0.0
264,data/RawData/201_18_2_18_2_wheelchair.txt,201,18,2,18,2,wheelchair,wheelchair,wheelchair,0.5364301024980251,0.27146814404432135,0.0,0.06437651222835412,0.9356411530105042,7.504571157867231e-06
265,data/RawData/209_18_1_2_1_wheelchair.txt,209,18,1,2,1,wheelchair,wheelchair,wheelchair,0.5320906534272573,0.26869806094182824,0.00056596116765117,0.0,1.0526893485257711,0.0
266,data/RawData/201_18_2_6_2_wheelchair.txt,201,18,2,6,2,wheelchair,wheelchair,wheelchair,0.5316324769048769,0.2659279778393352,2.86836387594018e-05,0.01659883643861192,0.9833535723085153,1.8907612232520845e-05
267,data/RawData/209_18_8_4_1_wheelchair.txt,209,18,8,4,1,wheelchair,wheelchair,wheelchair,0.5292397270009789,0.2631578947368421,0.00012700208273656372,0.032633894727057425,0.9672173511459975,2.175204231923732e-05
268,data/RawData/201_18_2_26_2_wheelchair.txt,201,18,2,26,2,wheelchair,wheelchair,wheelchair,0.5249980870237607,0.26038781163434904,0.0,0.09508511253074758,0.9049910935953406,0.0
269,data/RawData/203_18_5_12_2_wheelchair.txt,203,18,5,12,2,wheelchair,wheelchair,wheelchair,0.5235983216482976,0.25761772853185594,0.00045933711554263686,0.011501070351478581,0.9880409154490531,0.0
270,data/RawData/209_18_7_6_2_wheelchair.txt,209,18,7,6,2,wheelchair,wheelchair,wheelchair,0.5232582215252533,0.2548476454293629,0.0004732285471094826,0.10280671251756135,0.896719707580225,3.5135319318410464e-07
271,data/RawData/209_18_0_6_1_wheelchair.txt,209,18,0,6,1,wheelchair,wheelchair,wheelchair,0.5219923829818506,0.2520775623268698,0.0,0.14724289026198512,0.8528388473349309,1.1365716604621494e-06
272,data/RawData/209_18_2_6_2_wheelchair.txt,209,18,2,6,2,wheelchair,wheelchair,wheelchair,0.5218714294268882,0.24930747922437674,0.0,0.0693918155772361,0.9307298722866395,3.770346102599083e-06
273,data/RawData/203_18_2_11_2_wheelchair.txt,203,18,2,11,2,wheelchair,wheelchair,wheelchair,0.5197692996923616,0.24653739612188366,0.0,0.05161755124563877,0.9485303666268904,0.0
274,data/RawData/203_18_2_33_1_wheelchair.txt,203,18,2,33,1,wheelchair,wheelchair,wheelchair,0.519169862518557,0.24376731301939059,9.567992563477954e-05,0.003632316593872079,0.996271306884907,6.965936600309447e-07
275,data/RawData/201_18_2_28_2_wheelchair.txt,201,18,2,28,2,wheelchair,wheelchair,wheelchair,0.5161464642154463,0.2409972299168975,0.0,0.0,1.2462038309541248,0.0
276,data/RawData/209_18_2_2_1_wheelchair.txt,209,18,2,2,1,wheelchair,wheelchair,wheelchair,0.511859928047391,0.23822714681440443,0.00026465703454967953,0.02512631045018889,0.9746105062950369,0.0
277,data/RawData/212_18_3_4_1_wheelchair.txt,212,18,3,4,1,wheelchair,wheelchair,wheelchair,0.5090595735823706,0.23545706371191136,0.0,0.01037511530757338,0.9895904579936542,3.6486644289860425e-05
278,data/RawData/217_18_3_5_1_wheelchair.txt,217,18,3,5,1,wheelchair,wheelchair,wheelchair,0.5057985374540014,0.23268698060941828,0.0,0.12207755190434087,0.8780532712518638,0.0
279,data/RawData/203_18_2_9_2_wheelchair.txt,203,18,2,9,2,wheelchair,wheelchair,wheelchair,0.5052929570291878,0.2299168975069252,0.0,0.1366613234219466,0.8633412855300963,1.0272951129913616e-06
280,data/RawData/212_18_2_5_1_wheelchair.txt,212,18,2,5,1,wheelchair,wheelchair,wheelchair,0.505075646937063,0.22714681440443213,0.0,0.09267883130514966,0.9074270095760366,0.0
281,data/RawData/201_18_0_8_1_wheelchair.txt,201,18,0,8,1,wheelchair,wheelchair,wheelchair,0.5024197919571516,0.22437673130193905,0.0,0.0,1.0418316959831992,2.6331228233300256e-05
282,data/RawData/201_18_2_1_2_wheelchair.txt,201,18,2,1,2,wheelchair,wheelchair,wheelchair,0.5019504623020705,0.22160664819944598,0.0,0.005151431291661445,0.9952742784593728,0.0
283,data/RawData/203_18_2_18_2_wheelchair.txt,203,18,2,18,2,wheelchair,wheelchair,wheelchair,0.49926989550733225,0.2188365650969529,0.00022699282111097478,0.005064039000023328,0.9946719080147085,3.7060162154206994e-05
284,data/RawData/210_18_4_2_1_wheelchair.txt,210,18,4,2,1,wheelchair,wheelchair,wheelchair,0.49846551674245054,0.21606648199445982,0.00023231486877408358,0.0,1.0015485155989137,3.293994776741309e-05
285,data/RawData/210_18_5_2_1_wheelchair.txt,210,18,5,2,1,wheelchair,wheelchair,wheelchair,0.49738618944814594,0.21329639889196675,0.00013302060775197477,0.022220917563951323,0.9776437247097955,2.3371164905822195e-06
286,data/RawData/201_18_2_29_2_wheelchair.txt,201,18,2,29,2,wheelchair,wheelchair,wheelchair,0.4839030992816764,0.21052631578947367,0.0,0.0,1.0755505373486447,0.0
287,data/RawData/209_18_2_5_2_wheelchair.txt,209,18,2,5,2,wheelchair,wheelchair,wheelchair,0.4773376124512484,0.2077562326869806,0.0003833707110992658,0.0,1.020858015464065,0.0
288,data/RawData/212_18_7_1_2_wheelchair.txt,212,18,7,1,2,wheelchair,wheelchair,wheelchair,0.47332191285907754,0.20498614958448755,0.0,0.13314134111893128,0.8670443771538002,0.0
289,data/RawData/210_18_5_4_1_wheelchair.txt,210,18,5,4,1,wheelchair,wheelchair,wheelchair,0.47088666030170606,0.20221606648199447,0.0005285820257432203,0.0,1.017086878934644,0.0
290,data/RawData/201_18_0_10_2_wheelchair.txt,201,18,0,10,2,wheelchair,wheelchair,wheelchair,0.46331850213406084,0.1994459833795014,0.0,0.1462713947010275,0.8538938579153511,2.3566668257589084e-05
291,data/RawData/203_18_2_31_1_wheelchair.txt,203,18,2,31,1,wheelchair,wheelchair,wheelchair,0.45993592854520016,0.19667590027700832,0.0,0.024274363307638495,0.9758358258710709,8.4378559883676e-06
292,data/RawData/210_18_1_2_1_wheelchair.txt,210,18,1,2,1,wheelchair,wheelchair,wheelchair,0.4583006374101282,0.19390581717451524,0.00032357598937054224,0.04013836594974273,0.9595414247191061,0.0
293,data/RawData/210_18_2_3_1_wheelchair.txt,210,18,2,3,1,wheelchair,wheelchair,wheelchair,0.45606775331967075,0.19113573407202217,0.00029519027703799115,0.0535769586517467,0.9461309228060181,0.0
294,data/RawData/212_18_7_4_2_wheelchair.txt,212,18,7,4,2,wheelchair,wheelchair,wheelchair,0.45136995528218876,0.1883656509695291,0.0,0.0,1.2902817718406427,0.0
295,data/RawData/209_18_8_2_1_wheelchair.txt,209,18,8,2,1,wheelchair,wheelchair,wheelchair,0.45038296928546934,0.18559556786703602,0.0003214381873625977,0.022854421271733493,0.9768197534729185,4.3870657652523516e-06
296,data/RawData/203_18_2_1_2_wheelchair.txt,203,18,2,1,2,wheelchair,wheelchair,wheelchair,0.44938338458406785,0.18282548476454294,9.133239986174505e-05,0.39895437571631737,0.6009103066257926,4.398525580295753e-05
297,data/RawData/209_18_0_1_2_wheelchair.txt,209,18,0,1,2,wheelchair,wheelchair,wheelchair,0.4470355891141372,0.18005540166204986,0.0,0.0,1.0765056281503704,2.9220610885991415e-05
298,data/RawData/210_18_2_4_1_wheelchair.txt,210,18,2,4,1,wheelchair,wheelchair,wheelchair,0.4446471016131921,0.1772853185595568,0.0,0.08200616025384495,0.9180147529333689,1.7183925721535163e-06
299,data/RawData/212_18_8_2_2_wheelchair.txt,212,18,8,2,2,wheelchair,wheelchair,wheelchair,0.44346553679393036,0.1745152354570637,0.0,0.0,1.0358720663482233,0.0
300,data/RawData/212_18_5_2_2_wheelchair.txt,212,18,5,2,2,wheelchair,wheelchair,wheelchair,0.43691307343449093,0.17174515235457063,0.0,0.10927141214206565,0.8907816352615945,1.571852155916808e-06
301,data/RawData/209_18_3_2_1_wheelchair.txt,209,18,3,2,1,wheelchair,wheelchair,wheelchair,0.42858715479275655,0.16897506925207756,0.0,0.19812914371873733,0.8021714089703595,1.6463366731068498e-06
302,data/RawData/210_18_6_3_2_wheelchair.txt,210,18,6,3,2,wheelchair,wheelchair,wheelchair,0.42607299180879926,0.16620498614958448,0.0,0.0,1.0986990535830614,3.131942854885681e-05
303,data/RawData/201_18_4_6_2_wheelchair.txt,201,18,4,6,2,wheelchair,wheelchair,wheelchair,0.4229556138396446,0.1634349030470914,0.0004389974247023173,0.0042387479783330025,0.9953253088022773,0.0
304,data/RawData/212_18_0_4_1_wheelchair.txt,212,18,0,4,1,wheelchair,wheelchair,wheelchair,0.42125276754109875,0.16066481994459833,0.0,0.07110630403559895,0.9292676390082727,3.127473551848961e-05
305,data/RawData/201_18_5_5_2_wheelchair.txt,201,18,5,5,2,wheelchair,wheelchair,wheelchair,0.41491916119502525,0.15789473684210525,0.00043756692197073675,0.04634773278462317,0.9532162263928394,0.0
306,data/RawData/212_18_7_2_2_wheelchair.txt,212,18,7,2,2,wheelchair,wheelchair,wheelchair,0.4133173059399727,0.15512465373961218,0.0,0.12321992326699,0.8772044420169288,4.352128847593859e-06
307,data/RawData/201_18_2_15_2_wheelchair.txt,201,18,2,15,2,wheelchair,wheelchair,wheelchair,0.41311772742330793,0.1523545706371191,0.0,0.10324480299628155,0.8969737139190226,3.415870681907998e-05
308,data/RawData/212_18_8_6_2_wheelchair.txt,212,18,8,6,2,wheelchair,wheelchair,wheelchair,0.40682888737810885,0.14958448753462603,0.00014767929005571814,0.051795616545526744,0.9480484203609605,8.283800998905553e-06
309,data/RawData/201_18_1_10_2_wheelchair.txt,201,18,1,10,2,wheelchair,wheelchair,wheelchair,0.40306743720307825,0.14681440443213298,0.0,0.03906727656453797,0.9611967028937943,1.5372524583615744e-05
310,data/RawData/210_18_4_4_1_wheelchair.txt,210,18,4,4,1,wheelchair,wheelchair,wheelchair,0.40297611246824655,0.1440443213296399,0.0003473213133120734,0.1290200146038992,0.8705985790792934,3.408500101394714e-05
311,data/RawData/201_18_0_1_1_wheelchair.txt,201,18,0,1,1,wheelchair,wheelchair,wheelchair,0.39904595310718133,0.14127423822714683,0.0,0.1532259917128568,0.8468567808406019,1.2792788748206345e-05
312,data/RawData/210_18_5_3_1_wheelchair.txt,210,18,5,3,1,wheelchair,wheelchair,wheelchair,0.39074891338761303,0.13850415512465375,0.0005104803845658223,0.01793140241203038,0.9815580406330623,7.656778237879936e-08
313,data/RawData/203_18_5_9_1_wheelchair.txt,203,18,5,9,1,wheelchair,wheelchair,wheelchair,0.3885998388540442,0.13573407202216067,0.0,0.11345667008417566,0.8867350621452287,4.0047768956730896e-06
314,data/RawData/209_18_8_5_1_wheelchair.txt,209,18,8,5,1,wheelchair,wheelchair,wheelchair,0.3840683084005063,0.1329639889196676,0.0,0.04179541862228783,0.9586088274415857,5.578461179895187e-07
315,data/RawData/203_18_5_6_1_wheelchair.txt,203,18,5,6,1,wheelchair,wheelchair,wheelchair,0.3788913139373664,0.13019390581717452,0.0005367195758943974,0.0,1.0175697356841202,5.5783583442870166e-05
316,data/RawData/209_18_3_1_1_wheelchair.txt,209,18,3,1,1,wheelchair,wheelchair,wheelchair,0.3785419891307917,0.12742382271468145,0.0,0.17951959900944905,0.8207763456786122,0.0
317,data/RawData/210_18_6_4_2_wheelchair.txt,210,18,6,4,2,wheelchair,wheelchair,wheelchair,0.3745631396484344,0.12465373961218837,0.0012559545226088454,0.0,1.0599772526264784,3.716416536205175e-05
318,data/RawData/212_18_0_3_1_wheelchair.txt,212,18,0,3,1,wheelchair,wheelchair,wheelchair,0.3680235270002095,0.12188365650969529,0.0,0.24069058582607586,0.7593387591507944,2.004752762407774e-05
319,data/RawData/203_18_5_2_2_wheelchair.txt,203,18,5,2,2,wheelchair,wheelchair,wheelchair,0.3670259493237491,0.11911357340720222,0.0007634767785602086,0.0999512984963007,0.8992458708166148,3.9353905799777646e-05
320,data/RawData/212_18_8_1_2_wheelchair.txt,212,18,8,1,2,wheelchair,wheelchair,wheelchair,0.35913651337542757,0.11634349030470914,0.0,0.11338201291339788,0.8870611096943236,1.461668381854683e-05
321,data/RawData/212_18_7_3_2_wheelchair.txt,212,18,7,3,2,wheelchair,wheelchair,wheelchair,0.3582471350306442,0.11357340720221606,0.0,0.06677490387827287,0.933506412503136,2.4822815860490732e-05
322,data/RawData/201_18_2_37_1_wheelchair.txt,201,18,2,37,1,wheelchair,wheelchair,wheelchair,0.35541682612452785,0.11080332409972299,0.0005144032443291896,0.0,1.1230110997904237,1.4214463092043808e-06
323,data/RawData/212_18_7_5_2_wheelchair.txt,212,18,7,5,2,wheelchair,wheelchair,wheelchair,0.3408624222660616,0.10803324099722991,6.73999511590851e-05,0.08896485116260973,0.9109658563193714,1.8925639261007274e-06
324,data/RawData/212_18_8_4_2_wheelchair.txt,212,18,8,4,2,wheelchair,wheelchair,wheelchair,0.3346839503097001,0.10526315789473684,0.0,0.029232520457346707,0.971342785228644,1.1420254414273281e-05
325,data/RawData/210_18_5_1_1_wheelchair.txt,210,18,5,1,1,wheelchair,wheelchair,wheelchair,0.3333469518946334,0.10249307479224377,0.00042053964555780463,0.0,1.0178358264685023,8.2402288658731e-06
326,data/RawData/201_18_2_35_1_wheelchair.txt,201,18,2,35,1,wheelchair,wheelchair,wheelchair,0.33330560469682996,0.0997229916897507,0.0006995093248923941,0.02869326634054146,0.9706066015107383,6.22820827723156e-07
327,data/RawData/210_18_3_3_1_wheelchair.txt,210,18,3,3,1,wheelchair,wheelchair,wheelchair,0.3291191209550386,0.09695290858725762,0.0009400025794232892,0.0,1.0270449182733068,1.2192542767200206e-05
328,data/RawData/209_18_0_2_1_wheelchair.txt,209,18,0,2,1,wheelchair,wheelchair,wheelchair,0.3273982115433801,0.09418282548476455,0.0,0.3136637986090608,0.6863972742493138,2.798115170215568e-05
329,data/RawData/209_18_3_4_1_wheelchair.txt,209,18,3,4,1,wheelchair,wheelchair,wheelchair,0.31974860529437166,0.09141274238227147,6.343358539136737e-05,0.0787761741247299,0.921157720415211,2.671871540305261e-06
330,data/RawData/209_18_8_3_1_wheelchair.txt,209,18,8,3,1,wheelchair,wheelchair,wheelchair,0.3179157516414545,0.0886426592797784,0.0,0.23896579934218035,0.7611461985877002,4.5154083398048194e-05
331,data/RawData/201_18_2_31_2_wheelchair.txt,201,18,2,31,2,wheelchair,wheelchair,wheelchair,0.3149278513861395,0.08587257617728532,2.341629937465925e-05,0.0,1.066174286373857,1.4686995591937831e-05
332,data/RawData/201_18_0_7_1_wheelchair.txt,201,18,0,7,1,wheelchair,wheelchair,wheelchair,0.3126852882370349,0.08310249307479224,0.0,0.0,1.3243860123626539,2.3415281140790974e-05
333,data/RawData/201_18_4_2_2_wheelchair.txt,201,18,4,2,2,wheelchair,wheelchair,wheelchair,0.30826116543493154,0.08033240997229917,0.0,0.26857841698606594,0.7316182707169604,6.201467268538637e-06
334,data/RawData/201_18_0_4_1_wheelchair.txt,201,18,0,4,1,wheelchair,wheelchair,wheelchair,0.3082358798501658,0.07756232686980609,0.0009746091333942832,0.24720517950291218,0.7517829110849684,3.730027548078644e-05
335,data/RawData/210_18_5_5_1_wheelchair.txt,210,18,5,5,1,wheelchair,wheelchair,wheelchair,0.30560871459649597,0.07479224376731301,0.0004913854002771267,0.0,1.0074122142803381,3.674734521092656e-05
336,data/RawData/201_18_0_6_1_wheelchair.txt,201,18,0,6,1,wheelchair,wheelchair,wheelchair,0.29765282258836884,0.07202216066481995,0.0003093328865423198,0.026673509671703052,0.9729710269666477,4.61304717473315e-05
337,data/RawData/203_18_2_34_1_wheelchair.txt,203,18,2,34,1,wheelchair,wheelchair,wheelchair,0.2847064249100282,0.06925207756232687,0.0,0.24294055194589476,0.7572696545717915,4.3394319917776445e-05
338,data/RawData/203_18_2_5_2_wheelchair.txt,203,18,2,5,2,wheelchair,wheelchair,wheelchair,0.2794862154918049,0.0664819944598338,0.00021522053790168054,0.02442570809612602,0.9753172775651483,4.1793797246138726e-05
339,data/RawData/201_18_4_4_2_wheelchair.txt,201,18,4,4,2,wheelchair,wheelchair,wheelchair,0.2669702689003888,0.06371191135734072,0.0,0.0870331464494807,0.912957102263756,2.0329679195276435e-05
340,data/RawData/203_18_3_4_1_wheelchair.txt,203,18,3,4,1,wheelchair,wheelchair,wheelchair,0.2519011077410897,0.060941828254847646,0.00045766522782758634,0.00498354199776079,0.9945150191391938,4.3773631248030344e-05
341,data/RawData/210_18_1_1_1_wheelchair.txt,210,18,1,1,1,wheelchair,wheelchair,wheelchair,0.2434913609023942,0.05817174515235457,0.0,0.0,1.032336486715881,2.038029940361858e-05
342,data/RawData/203_18_2_32_1_wheelchair.txt,203,18,2,32,1,wheelchair,wheelchair,wheelchair,0.23825562983274906,0.055401662049861494,0.0005209567973979542,0.11963925417746087,0.8798068248475085,3.296417343552941e-05
343,data/RawData/201_18_2_38_1_wheelchair.txt,201,18,2,38,1,wheelchair,wheelchair,wheelchair,0.2357903520339535,0.05263157894736842,9.045219613728757e-05,0.0,1.0871367372400613,2.6796144048585518e-05
344,data/RawData/212_18_8_3_2_wheelchair.txt,212,18,8,3,2,wheelchair,wheelchair,wheelchair,0.23450666748822058,0.04986149584487535,0.0017523378388911253,0.36100163982709116,0.6372208246646749,2.5197665078530205e-05
345,data/RawData/210_18_1_5_1_wheelchair.txt,210,18,1,5,1,wheelchair,wheelchair,wheelchair,0.2344568886579512,0.04709141274238227,0.0006716341629114118,0.0,1.168471762450696,5.759026153851179e-05
346,data/RawData/203_18_5_7_2_wheelchair.txt,203,18,5,7,2,wheelchair,wheelchair,wheelchair,0.222854958556756,0.0443213296398892,0.0007748393509584329,0.31944240462874346,0.6796956940374579,8.706197835308356e-05
347,data/RawData/201_18_0_3_1_wheelchair.txt,201,18,0,3,1,wheelchair,wheelchair,wheelchair,0.22056425039202476,0.04155124653739612,0.0008082434080014329,0.0,1.0172406468582587,6.526630073420236e-05
348,data/RawData/212_18_2_6_1_wheelchair.txt,212,18,2,6,1,wheelchair,wheelchair,wheelchair,0.1964668390097094,0.038781163434903045,0.0,0.10102757681161383,0.8992335802858368,5.942655316241575e-05
349,data/RawData/210_18_2_1_1_wheelchair.txt,210,18,2,1,1,wheelchair,wheelchair,wheelchair,0.18083888542004634,0.036011080332409975,0.00015070864257832098,0.0022557407473188062,0.9975226198824039,7.093072216924055e-05
350,data/RawData/203_18_2_19_2_wheelchair.txt,203,18,2,19,2,wheelchair,wheelchair,wheelchair,0.1774504407345125,0.0332409972299169,0.0033002238235116063,0.0,1.18265980657044,9.425195933492436e-05
351,data/RawData/217_18_7_7_2_wheelchair.txt,217,18,7,7,2,wheelchair,wheelchair,wheelchair,0.17331617907871089,0.030470914127423823,0.0012094549849825573,0.34713113885867425,0.6516093822688551,5.00238817184207e-05
352,data/RawData/210_18_6_5_2_wheelchair.txt,210,18,6,5,2,wheelchair,wheelchair,wheelchair,0.1731263311809233,0.027700831024930747,0.0,0.13000003467177002,0.869970211309336,7.377231453343086e-05
353,data/RawData/203_18_5_5_1_wheelchair.txt,203,18,5,5,1,wheelchair,wheelchair,wheelchair,0.1655310875792748,0.024930747922437674,0.0004320397950644088,0.0,1.0565020804560137,7.054411627211037e-05
354,data/RawData/212_18_2_4_1_wheelchair.txt,212,18,2,4,1,wheelchair,wheelchair,wheelchair,0.160662047236534,0.0221606648199446,4.3062075431775174e-05,0.032155946759854476,0.9677188304217759,8.216073671356506e-05
355,data/RawData/203_18_5_4_1_wheelchair.txt,203,18,5,4,1,wheelchair,wheelchair,wheelchair,0.15612277482568665,0.019390581717451522,0.0005623391665641647,0.014083905965662486,0.9852335505916788,0.0001202042696894449
356,data/RawData/203_18_5_8_1_wheelchair.txt,203,18,5,8,1,wheelchair,wheelchair,wheelchair,0.1431869474239105,0.01662049861495845,0.00157665536427026,0.21078196726885642,0.7875330630807234,0.00010831427916604708
357,data/RawData/212_18_5_6_1_wheelchair.txt,212,18,5,6,1,wheelchair,wheelchair,wheelchair,0.12879752419020368,0.013850415512465374,0.00036107280501453424,0.21204037765511366,0.7874969605297361,0.00010158900237171302
358,data/RawData/212_18_2_3_1_wheelchair.txt,212,18,2,3,1,wheelchair,wheelchair,wheelchair,0.12837313561135352,0.0110803324099723,0.0,0.10016834811951981,0.8998156012107846,0.00013541524721737838
359,data/RawData/212_18_2_2_1_wheelchair.txt,212,18,2,2,1,wheelchair,wheelchair,wheelchair,0.09949334792227953,0.008310249307479225,0.0,0.0,1.004890542001563,0.00013778168005275368
360,data/RawData/201_18_2_30_2_wheelchair.txt,201,18,2,30,2,wheelchair,wheelchair,wheelchair,0.08569943938430041,0.00554016620498615,0.0006271342382141215,0.829194332520957,0.1699955899315035,0.00018294329765652483
361,data/RawData/210_18_6_1_2_wheelchair.txt,210,18,6,1,2,wheelchair,wheelchair,wheelchair,0.04138080361720689,0.002770083102493075,0.001301182087041639,0.5385663059132796,0.4597232151555937,0.00040929681991935774
